firm_name,group,product_category,complaints_opened,complaints_closed,period_label,period_order,period_start,period_end,year,half,pre_post_duty,upheld_pct,pct_closed_3days,firm_type,record_id,complaints_change_abs,complaints_change_pct,upheld_change_ppts,high_uphold_flag,upheld_band
Canada Life Limited,NO GROUP,Insurance & Pure Protection,152,151.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,58.3,33.1,Other Financial Services,399,-3.0,-1.9,-3.2,1,High (50-70%)
Canada Life Limited,NO GROUP,Insurance & Pure Protection,156,147.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,55.1,33.3,Other Financial Services,400,4.0,2.6,-3.2,1,High (50-70%)
Canada Life Limited,GREAT-WEST-LIFECO,Investments,32,30.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,46.7,16.7,Other Financial Services,401,,,,0,Moderate (35-50%)
Canada Life Limited,,Investments,42,36.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,55.6,13.9,Other Financial Services,402,10.0,31.2,8.9,1,High (50-70%)
Canada Life Limited,NO GROUP,Investments,52,48.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,68.8,12.5,Other Financial Services,403,10.0,23.8,13.2,1,High (50-70%)
Canada Life Limited,NO GROUP,Investments,65,64.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,65.6,9.4,Other Financial Services,404,13.0,25.0,-3.2,1,High (50-70%)
Capital One (Europe) plc,CAPITAL ONE FINANCIAL CORPORATION,Banking & Credit Cards,17719,17289.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,31.9,22.6,Credit Card / Consumer Finance,405,,,,0,Lower (<35%)
Capital One (Europe) plc,CAPITAL ONE FINANCIAL CORPORATION,Banking & Credit Cards,16250,16563.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,42.6,26.2,Credit Card / Consumer Finance,406,-1469.0,-8.3,10.7,0,Moderate (35-50%)
Capital One (Europe) plc,,Banking & Credit Cards,20063,17791.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,37.7,22.0,Credit Card / Consumer Finance,407,3813.0,23.5,-4.9,0,Moderate (35-50%)
Capital One (Europe) plc,CAPITAL ONE FINANCIAL CORPORATION,Banking & Credit Cards,19353,20192.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,36.0,17.2,Credit Card / Consumer Finance,408,-710.0,-3.5,-1.7,0,Moderate (35-50%)
Capital One (Europe) plc,CAPITAL ONE FINANCIAL CORPORATION,Banking & Credit Cards,24807,24932.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,34.8,18.3,Credit Card / Consumer Finance,409,5454.0,28.2,-1.2,0,Lower (<35%)
Capital One (Europe) plc,CAPITAL ONE FINANCIAL CORPORATION,Insurance & Pure Protection,132,132.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,12.9,50.0,Credit Card / Consumer Finance,410,,,,0,Lower (<35%)
Capital One (Europe) plc,CAPITAL ONE FINANCIAL CORPORATION,Insurance & Pure Protection,171,168.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,16.1,66.1,Credit Card / Consumer Finance,411,39.0,29.5,3.2,0,Lower (<35%)
Capital One (Europe) plc,,Insurance & Pure Protection,162,161.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,11.8,49.1,Credit Card / Consumer Finance,412,-9.0,-5.3,-4.3,0,Lower (<35%)
Capital One (Europe) plc,CAPITAL ONE FINANCIAL CORPORATION,Insurance & Pure Protection,45,42.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,11.9,23.8,Credit Card / Consumer Finance,413,-117.0,-72.2,0.1,0,Lower (<35%)
Capital One (Europe) plc,CAPITAL ONE FINANCIAL CORPORATION,Insurance & Pure Protection,12,14.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,35.7,14.3,Credit Card / Consumer Finance,414,-33.0,-73.3,23.8,0,Moderate (35-50%)
Car Care Plan Limited,NO GROUP,Insurance & Pure Protection,1017,979.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,29.6,39.6,Other Financial Services,415,,,,0,Lower (<35%)
Car Care Plan Limited,NO GROUP,Insurance & Pure Protection,978,980.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,27.9,36.8,Other Financial Services,416,-39.0,-3.8,-1.7,0,Lower (<35%)
Car Care Plan Ltd,AMTRUST FINANCIAL SERVICES INC,Insurance & Pure Protection,817,838.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,36.0,37.0,Other Financial Services,417,,,,0,Moderate (35-50%)
Car Care Plan Ltd,AMTRUST FINANCIAL SERVICES INC,Insurance & Pure Protection,842,787.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,32.4,16.1,Other Financial Services,418,25.0,3.1,-3.6,0,Lower (<35%)
Car Care Plan Ltd,,Insurance & Pure Protection,928,1000.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,29.2,34.1,Other Financial Services,419,86.0,10.2,-3.2,0,Lower (<35%)
Carfinance247 Limited,NO GROUP,Insurance & Pure Protection,61,61.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,16.4,Other Financial Services,420,,,,0,Unknown
Carfinance247 Limited,NO GROUP,Insurance & Pure Protection,12,18.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,38.9,22.2,Other Financial Services,421,-49.0,-80.3,,0,Moderate (35-50%)
Carfinance247 Limited,,Insurance & Pure Protection,63,55.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,43.6,9.1,Other Financial Services,422,51.0,425.0,4.7,0,Moderate (35-50%)
Carfinance247 Limited,NO GROUP,Insurance & Pure Protection,168,168.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,42.3,23.2,Other Financial Services,423,105.0,166.7,-1.3,0,Moderate (35-50%)
Carfinance247 Limited,NO GROUP,Insurance & Pure Protection,146,140.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,39.3,0.0,Other Financial Services,424,-22.0,-13.1,-3.0,0,Moderate (35-50%)
Carole Nash Insurance Consultants Ltd,ARDONAGH GROUP,Insurance & Pure Protection,2179,2058.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,46.3,45.4,Other Financial Services,425,,,,0,Moderate (35-50%)
Carole Nash Insurance Consultants Ltd,ATLANTA GROUP / ARDONAGH GROUP,Insurance & Pure Protection,2803,2855.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,41.8,58.8,Other Financial Services,426,624.0,28.6,-4.5,0,Moderate (35-50%)
Carole Nash Insurance Consultants Ltd,,Insurance & Pure Protection,4976,4730.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,41.5,63.4,Other Financial Services,427,2173.0,77.5,-0.3,0,Moderate (35-50%)
Carole Nash Insurance Consultants Ltd,ARDONAGH GROUP LIMITED,Insurance & Pure Protection,4799,5092.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,42.9,62.2,Other Financial Services,428,-177.0,-3.6,1.4,0,Moderate (35-50%)
Carole Nash Insurance Consultants Ltd,MARKERSTUDY GROUP,Insurance & Pure Protection,4413,,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,47.1,68.5,Other Financial Services,429,-386.0,-8.0,4.2,0,Moderate (35-50%)
Castelan Limited,,Insurance & Pure Protection,581,320.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,53.4,22.2,Other Financial Services,430,,,,1,High (50-70%)
Castelan Limited,NO GROUP,Insurance & Pure Protection,611,582.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,29.4,24.9,Other Financial Services,431,30.0,5.2,-24.0,0,Lower (<35%)
Cater Allen Limited,NO GROUP,Banking & Credit Cards,502,491.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,51.5,51.7,Other Financial Services,432,,,,1,High (50-70%)
Cater Allen Limited,SANTANDER UK GROUP,Banking & Credit Cards,522,536.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,67.4,33.4,Other Financial Services,433,20.0,4.0,15.9,1,High (50-70%)
Cater Allen Limited,,Banking & Credit Cards,676,546.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,71.1,27.5,Other Financial Services,434,154.0,29.5,3.7,1,Very High (70%+)
Cater Allen Limited,NO GROUP,Banking & Credit Cards,524,649.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,64.1,30.4,Other Financial Services,435,-152.0,-22.5,-7.0,1,High (50-70%)
Cater Allen Limited,SANTANDER UK GROUP,Investments,1,,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,,,Other Financial Services,436,,,,0,Unknown
Charter Court Financial Services Limited,NO GROUP,Banking & Credit Cards,836,839.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,40.9,30.0,Other Financial Services,437,,,,0,Moderate (35-50%)
Charter Court Financial Services Limited,CHARTER COURT FINANCIAL SERVICES GROUP PLC,Banking & Credit Cards,1005,994.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,28.1,25.0,Other Financial Services,438,169.0,20.2,-12.8,0,Lower (<35%)
Charter Court Financial Services Limited,,Banking & Credit Cards,710,719.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,38.2,42.6,Other Financial Services,439,-295.0,-29.4,10.1,0,Moderate (35-50%)
Charter Court Financial Services Limited,CHARTER COURT FINANCIAL SERVICES GROUP PLC,Banking & Credit Cards,956,980.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,34.6,30.5,Other Financial Services,440,246.0,34.6,-3.6,0,Lower (<35%)
Charter Court Financial Services Limited,CHARTER COURT FINANCIAL SERVICES GROUP PLC,Banking & Credit Cards,772,767.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,48.1,37.3,Other Financial Services,441,-184.0,-19.2,13.5,0,Moderate (35-50%)
Charter Court Financial Services Limited,NO GROUP,Home Finance,1041,959.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,38.3,34.3,Other Financial Services,442,,,,0,Moderate (35-50%)
Charter Court Financial Services Limited,CHARTER COURT FINANCIAL SERVICES GROUP PLC,Home Finance,1336,1346.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,42.3,21.6,Other Financial Services,443,295.0,28.3,4.0,0,Moderate (35-50%)
Charter Court Financial Services Limited,,Home Finance,1167,1120.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,29.4,13.3,Other Financial Services,444,-169.0,-12.6,-12.9,0,Lower (<35%)
Charter Court Financial Services Limited,CHARTER COURT FINANCIAL SERVICES GROUP PLC,Home Finance,1545,1435.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,36.4,12.8,Other Financial Services,445,378.0,32.4,7.0,0,Moderate (35-50%)
Charter Court Financial Services Limited,CHARTER COURT FINANCIAL SERVICES GROUP PLC,Home Finance,1420,1495.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,39.1,20.8,Other Financial Services,446,-125.0,-8.1,2.7,0,Moderate (35-50%)
Chaucer Insurance Company Designated Activity Company,,Insurance & Pure Protection,513,496.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,83.7,1.6,Other Financial Services,447,,,,1,Very High (70%+)
Chetwood Financial Limited,,Banking & Credit Cards,261,261.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,51.0,2.7,Other Financial Services,448,,,,1,High (50-70%)
Chetwood Financial Limited,NO GROUP,Banking & Credit Cards,227,225.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,31.1,0.4,Other Financial Services,449,-34.0,-13.0,-19.9,0,Lower (<35%)
Chetwood Financial Limited,NO GROUP,Banking & Credit Cards,354,334.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,19.2,3.0,Other Financial Services,450,127.0,55.9,-11.9,0,Lower (<35%)
Chubb European Group SE,,Insurance & Pure Protection,3700,3993.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,61.3,8.6,Other Financial Services,451,,,,1,High (50-70%)
Chubb European Group SE,CHUBB LIMITED,Insurance & Pure Protection,3916,3688.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,63.4,13.4,Other Financial Services,452,216.0,5.8,2.1,1,High (50-70%)
Chubb European Group SE,CHUBB LIMITED,Insurance & Pure Protection,4575,4476.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,65.6,8.3,Other Financial Services,453,659.0,16.8,2.2,1,High (50-70%)
Citibank UK Limited,NO GROUP,Banking & Credit Cards,5814,5633.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,13.4,73.3,Other Financial Services,454,,,,0,Lower (<35%)
Citibank UK Limited,CITIGROUP INC,Banking & Credit Cards,9776,9996.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,7.0,78.7,Other Financial Services,455,3962.0,68.1,-6.4,0,Lower (<35%)
Citibank UK Limited,,Banking & Credit Cards,7571,7607.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,4.7,78.0,Other Financial Services,456,-2205.0,-22.6,-2.3,0,Lower (<35%)
Citibank UK Limited,CITI GROUP,Banking & Credit Cards,5032,5067.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,7.5,70.8,Other Financial Services,457,-2539.0,-33.5,2.8,0,Lower (<35%)
Citibank UK Limited,CITI GROUP,Banking & Credit Cards,1808,1807.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,10.8,63.4,Other Financial Services,458,-3224.0,-64.1,3.3,0,Lower (<35%)
Citibank UK Limited,NO GROUP,Insurance & Pure Protection,2,3.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,33.3,66.7,Other Financial Services,459,,,,0,Lower (<35%)
Citibank UK Limited,CITIGROUP INC,Insurance & Pure Protection,1,1.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,,,Other Financial Services,460,-1.0,-50.0,,0,Unknown
Citibank UK Limited,CITI GROUP,Insurance & Pure Protection,1,1.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,,,Other Financial Services,461,0.0,0.0,,0,Unknown
Citibank UK Limited,NO GROUP,Investments,46,43.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,41.9,16.3,Other Financial Services,462,,,,0,Moderate (35-50%)
Citibank UK Limited,CITIGROUP INC,Investments,61,68.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,38.2,16.2,Other Financial Services,463,15.0,32.6,-3.7,0,Moderate (35-50%)
Citibank UK Limited,,Investments,60,63.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,22.2,11.1,Other Financial Services,464,-1.0,-1.6,-16.0,0,Lower (<35%)
Citibank UK Limited,CITI GROUP,Investments,52,51.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,39.2,11.8,Other Financial Services,465,-8.0,-13.3,17.0,0,Moderate (35-50%)
Citibank UK Limited,CITI GROUP,Investments,34,39.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,41.0,18.0,Other Financial Services,466,-18.0,-34.6,1.8,0,Moderate (35-50%)
ClearBank Limited,NO GROUP,Banking & Credit Cards,2131,2069.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,55.9,12.2,Other Financial Services,467,,,,1,High (50-70%)
ClearBank Limited,NO GROUP,Banking & Credit Cards,2110,2378.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,59.2,14.0,Other Financial Services,468,-21.0,-1.0,3.3,1,High (50-70%)
ClearBank Limited,,Banking & Credit Cards,2527,2275.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,63.7,22.4,Other Financial Services,469,417.0,19.8,4.5,1,High (50-70%)
ClearBank Limited,NO GROUP,Banking & Credit Cards,2617,2848.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,52.7,42.2,Other Financial Services,470,90.0,3.6,-11.0,1,High (50-70%)
ClearBank Limited,NO GROUP,Banking & Credit Cards,3239,3176.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,51.9,44.2,Other Financial Services,471,622.0,23.8,-0.8,1,High (50-70%)
Close Brothers Limited,NO GROUP,Banking & Credit Cards,112,112.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,35.7,58.9,Other Financial Services,472,,,,0,Moderate (35-50%)
Close Brothers Limited,CLOSE BROTHERS GROUP PLC,Banking & Credit Cards,182,183.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,56.3,44.3,Other Financial Services,473,70.0,62.5,20.6,1,High (50-70%)
Close Brothers Limited,,Banking & Credit Cards,355,354.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,58.2,17.2,Other Financial Services,474,173.0,95.1,1.9,1,High (50-70%)
Close Brothers Limited,CLOSE BROTHERS GROUP PLC,Banking & Credit Cards,408,408.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,65.0,13.5,Other Financial Services,475,53.0,14.9,6.8,1,High (50-70%)
Close Brothers Limited,CLOSE BROTHERS GROUP PLC,Banking & Credit Cards,347,349.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,59.6,20.1,Other Financial Services,476,-61.0,-15.0,-5.4,1,High (50-70%)
Close Brothers Limited,NO GROUP,Insurance & Pure Protection,11,10.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,,Other Financial Services,477,,,,0,Unknown
Close Brothers Limited,CLOSE BROTHERS GROUP PLC,Insurance & Pure Protection,17,17.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,52.9,,Other Financial Services,478,6.0,54.5,,1,High (50-70%)
Close Brothers Limited,,Insurance & Pure Protection,6,8.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,0.0,37.5,Other Financial Services,479,-11.0,-64.7,-52.9,0,Lower (<35%)
Close Brothers Limited,CLOSE BROTHERS GROUP PLC,Insurance & Pure Protection,2,4.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,0.0,0.0,Other Financial Services,480,-4.0,-66.7,0.0,0,Lower (<35%)
Close Brothers Limited,CLOSE BROTHERS GROUP PLC,Insurance & Pure Protection,1,1.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,100.0,0.0,Other Financial Services,481,-1.0,-50.0,100.0,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Banking & Credit Cards,28395,23802.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,76.2,38.3,Retail Bank / Building Society,482,,,,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Banking & Credit Cards,32429,26165.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,79.5,46.7,Retail Bank / Building Society,483,4034.0,14.2,3.3,1,Very High (70%+)
Clydesdale Bank Plc,,Banking & Credit Cards,32150,43800.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,80.4,28.7,Retail Bank / Building Society,484,-279.0,-0.9,0.9,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Banking & Credit Cards,31758,32896.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,71.4,42.4,Retail Bank / Building Society,485,-392.0,-1.2,-9.0,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Banking & Credit Cards,32221,31343.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,71.9,42.8,Retail Bank / Building Society,486,463.0,1.5,0.5,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Decumulation & Pensions,2,2.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,50.0,Retail Bank / Building Society,487,,,,0,Unknown
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Decumulation & Pensions,6,,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,,,Retail Bank / Building Society,488,4.0,200.0,,0,Unknown
Clydesdale Bank Plc,,Decumulation & Pensions,3,6.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,66.7,0.0,Retail Bank / Building Society,489,-3.0,-50.0,,1,High (50-70%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Decumulation & Pensions,7,10.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,40.0,0.0,Retail Bank / Building Society,490,4.0,133.3,-26.7,0,Moderate (35-50%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Decumulation & Pensions,2,2.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,100.0,50.0,Retail Bank / Building Society,491,-5.0,-71.4,60.0,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Home Finance,1531,1490.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,69.9,27.0,Retail Bank / Building Society,492,,,,1,High (50-70%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Home Finance,2314,1362.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,74.7,27.8,Retail Bank / Building Society,493,783.0,51.1,4.8,1,Very High (70%+)
Clydesdale Bank Plc,,Home Finance,2144,2919.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,81.3,8.2,Retail Bank / Building Society,494,-170.0,-7.3,6.6,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Home Finance,1809,2037.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,61.0,18.0,Retail Bank / Building Society,495,-335.0,-15.6,-20.3,1,High (50-70%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Home Finance,2126,2020.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,60.0,13.4,Retail Bank / Building Society,496,317.0,17.5,-1.0,1,High (50-70%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Insurance & Pure Protection,45,56.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,53.6,17.9,Retail Bank / Building Society,497,,,,1,High (50-70%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Insurance & Pure Protection,24,22.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,50.0,27.3,Retail Bank / Building Society,498,-21.0,-46.7,-3.6,1,High (50-70%)
Clydesdale Bank Plc,,Insurance & Pure Protection,18,26.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,46.2,11.5,Retail Bank / Building Society,499,-6.0,-25.0,-3.8,0,Moderate (35-50%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Insurance & Pure Protection,17,57.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,19.3,1.8,Retail Bank / Building Society,500,-1.0,-5.6,-26.9,0,Lower (<35%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Insurance & Pure Protection,16,15.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,26.7,13.3,Retail Bank / Building Society,501,-1.0,-5.9,7.4,0,Lower (<35%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Investments,15,14.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,21.4,7.1,Retail Bank / Building Society,502,,,,0,Lower (<35%)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Investments,50,7.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,85.7,28.6,Retail Bank / Building Society,503,35.0,233.3,64.3,1,Very High (70%+)
Clydesdale Bank Plc,,Investments,151,154.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,85.7,11.0,Retail Bank / Building Society,504,101.0,202.0,0.0,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Investments,55,51.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,74.5,7.8,Retail Bank / Building Society,505,-96.0,-63.6,-11.2,1,Very High (70%+)
Clydesdale Bank Plc,VIRGIN MONEY UK PLC,Investments,12,11.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,72.7,9.1,Retail Bank / Building Society,506,-43.0,-78.2,-1.8,1,Very High (70%+)
Co-op Insurance Services Limited,,Insurance & Pure Protection,620,650.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,70.0,29.5,Other Financial Services,507,,,,1,Very High (70%+)
Cofunds Limited,AEGON GROUP,Decumulation & Pensions,73,48.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,62.5,2.1,Other Financial Services,508,,,,1,High (50-70%)
Cofunds Limited,AEGON N.V.,Decumulation & Pensions,42,40.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,50.0,12.5,Other Financial Services,509,-31.0,-42.5,-12.5,1,High (50-70%)
Cofunds Limited,,Decumulation & Pensions,60,55.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,60.0,0.0,Other Financial Services,510,18.0,42.9,10.0,1,High (50-70%)
Cofunds Limited,AEGON N.V.,Decumulation & Pensions,62,52.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,42.3,3.8,Other Financial Services,511,2.0,3.3,-17.7,0,Moderate (35-50%)
Cofunds Limited,AEGON N.V.,Decumulation & Pensions,109,115.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,56.5,2.6,Other Financial Services,512,47.0,75.8,14.2,1,High (50-70%)
Cofunds Limited,AEGON GROUP,Investments,1014,809.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,60.0,13.1,Other Financial Services,513,,,,1,High (50-70%)
Cofunds Limited,AEGON N.V.,Investments,873,654.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,60.4,20.2,Other Financial Services,514,-141.0,-13.9,0.4,1,High (50-70%)
Cofunds Limited,,Investments,912,1054.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,65.6,11.9,Other Financial Services,515,39.0,4.5,5.2,1,High (50-70%)
Cofunds Limited,AEGON N.V.,Investments,1030,807.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,52.5,9.3,Other Financial Services,516,118.0,12.9,-13.1,1,High (50-70%)
